REACTION	GENE ID	GENE SYMBOL	FRACTION
HMR_3449	1892	ECHS1	0.6329113924050632
HMR_3453	1892	ECHS1	0.6329113924050632
HMR_6432	1892	ECHS1	0.6329113924050632
HMR_6433	1892	ECHS1	0.6329113924050632
HMR_6435	1892	ECHS1	0.6329113924050632
HMR_6436	1892	ECHS1	0.6329113924050632
HMR_6450	1892	ECHS1	0.6329113924050632
HMR_6451	1892	ECHS1	0.6329113924050632
HMR_6453	1892	ECHS1	0.6329113924050632
HMR_6471	1892	ECHS1	0.6329113924050632
HMR_6472	1892	ECHS1	0.6329113924050632
HMR_6473	1892	ECHS1	0.6329113924050632
HMR_6484	1892	ECHS1	0.6329113924050632
HMR_6486	1892	ECHS1	0.6329113924050632
HMR_9719	1892	ECHS1	0.6329113924050632
CHSTEROLtg	19	ABCA1	0.23958333333333331
PCt	19	ABCA1	0.3229166666666667
r1514	19	ABCA1	0.3229166666666667
r1515	19	ABCA1	0.3229166666666667
r1516	19	ABCA1	0.3229166666666667
r1517	19	ABCA1	0.3229166666666667
r1518	19	ABCA1	0.3229166666666667
r1519	19	ABCA1	0.3229166666666667
r1520	19	ABCA1	0.3229166666666667
r1521	19	ABCA1	0.3229166666666667
r1522	19	ABCA1	0.3229166666666667
r1523	19	ABCA1	0.3229166666666667
r1525	19	ABCA1	0.3229166666666667
r1526	19	ABCA1	0.3229166666666667
r1527	19	ABCA1	0.3229166666666667
r1529	19	ABCA1	0.3229166666666667
VITEtl	19	ABCA1	0.3229166666666667
PSHSABCtc	19	ABCA1	0.3229166666666667
CHSTEROLt	19	ABCA1	0.3229166666666667
AK2LGCHOLABCt	19	ABCA1	0.3229166666666667
PAFABCt	19	ABCA1	0.3229166666666667
PCHLN225_HSABCt	19	ABCA1	0.3229166666666667
PCHOL2LINL_HSABCt	19	ABCA1	0.3229166666666667
PCHOL2OLE_HSABCt	19	ABCA1	0.3229166666666667
PCHOL2STE_HSABCt	19	ABCA1	0.3229166666666667
PCHOLAR_HSABCt	19	ABCA1	0.3229166666666667
PCHOLDOC_HSABCt	19	ABCA1	0.3229166666666667
PCHOLEIC_HSABCt	19	ABCA1	0.3229166666666667
PCHOLET_HSABCt	19	ABCA1	0.3229166666666667
PCHOLHEP_HSABCt	19	ABCA1	0.3229166666666667
PCHOLLINL_HSABCt	19	ABCA1	0.3229166666666667
PCHOLMYR_HsABCt	19	ABCA1	0.3229166666666667
PCHOLN15_HSABCt	19	ABCA1	0.3229166666666667
PCHOLN183_HSABCt	19	ABCA1	0.3229166666666667
PCHOLN1836_HSABCt	19	ABCA1	0.3229166666666667
PCHOLN19_HSABCt	19	ABCA1	0.3229166666666667
PCHOLN201_HSABCt	19	ABCA1	0.3229166666666667
PCHOLN203_HSABCt	19	ABCA1	0.3229166666666667
PCHOLN204_HSABCt	19	ABCA1	0.3229166666666667
PCHOLN205_HSABCt	19	ABCA1	0.3229166666666667
PCHOLN224_HSABCt	19	ABCA1	0.3229166666666667
PCHOLN225_HSABCt	19	ABCA1	0.3229166666666667
PCHOLN2254_HSABCt	19	ABCA1	0.3229166666666667
PCHOLN264_HSABCt	19	ABCA1	0.3229166666666667
PCHOLOLE_HSABCt	19	ABCA1	0.3229166666666667
PCHOLPALME-HSABCt	19	ABCA1	0.3229166666666667
PCHOLSTE_HSABCt	19	ABCA1	0.3229166666666667
PEPALM_HSASBCt	19	ABCA1	0.3229166666666667
SPHS1Pt2e	19	ABCA1	0.3229166666666667
HMR_0029	19	ABCA1	0.3229166666666667
HMR_0030	19	ABCA1	0.3020833333333333
HMR_0194	19	ABCA1	0.3229166666666667
HMR_0207	19	ABCA1	0.3229166666666667
HMR_0211	19	ABCA1	0.3229166666666667
HMR_0215	19	ABCA1	0.3229166666666667
HMR_0235	19	ABCA1	0.3229166666666667
HMR_0239	19	ABCA1	0.3229166666666667
HMR_0243	19	ABCA1	0.3229166666666667
HMR_0247	19	ABCA1	0.3229166666666667
HMR_0253	19	ABCA1	0.3229166666666667
HMR_0257	19	ABCA1	0.3229166666666667
HMR_0261	19	ABCA1	0.3229166666666667
HMR_0273	19	ABCA1	0.3229166666666667
HMR_0277	19	ABCA1	0.3229166666666667
HMR_0281	19	ABCA1	0.3229166666666667
HMR_0287	19	ABCA1	0.3229166666666667
HMR_0291	19	ABCA1	0.3229166666666667
HMR_0299	19	ABCA1	0.3229166666666667
HMR_0303	19	ABCA1	0.3229166666666667
HMR_0307	19	ABCA1	0.3229166666666667
HMR_0311	19	ABCA1	0.3229166666666667
HMR_0317	19	ABCA1	0.3229166666666667
HMR_0321	19	ABCA1	0.3229166666666667
HMR_0325	19	ABCA1	0.3229166666666667
HMR_0329	19	ABCA1	0.3229166666666667
HMR_0343	19	ABCA1	0.3229166666666667
HMR_0347	19	ABCA1	0.3229166666666667
HMR_0359	19	ABCA1	0.3229166666666667
HMR_0363	19	ABCA1	0.3229166666666667
HMR_0367	19	ABCA1	0.3229166666666667
HMR_0371	19	ABCA1	0.3229166666666667
HMR_0375	19	ABCA1	0.3229166666666667
HMR_0383	19	ABCA1	0.3229166666666667
HMR_0387	19	ABCA1	0.3229166666666667
HMR_0391	19	ABCA1	0.3229166666666667
HMR_0395	19	ABCA1	0.3229166666666667
HMR_0415	19	ABCA1	0.3229166666666667
HMR_0419	19	ABCA1	0.3229166666666667
HMR_0423	19	ABCA1	0.3229166666666667
HMR_0427	19	ABCA1	0.3229166666666667
HMR_0431	19	ABCA1	0.3229166666666667
HMR_0435	19	ABCA1	0.3229166666666667
HMR_0439	19	ABCA1	0.3229166666666667
SEAHCYSHYD	191	AHCY	1.0
AHC	191	AHCY	1.0
HMR_9578	192111	PGAM5	1.0
CORE3GTg	192134	B3GNT6	0.5974025974025974
HMR_0765	192134	B3GNT6	0.4025974025974026
HMR_2193	192286	HIGD2A	1.0
HMR_2218	192286	HIGD2A	1.0
HMR_2261	192286	HIGD2A	1.0
HMR_2265	192286	HIGD2A	1.0
HMR_2269	192286	HIGD2A	1.0
HMR_2336	192286	HIGD2A	1.0
HMR_2344	192286	HIGD2A	1.0
HMR_2349	192286	HIGD2A	1.0
HMR_2355	192286	HIGD2A	1.0
HMR_2363	192286	HIGD2A	1.0
HMR_2435	192286	HIGD2A	1.0
HMR_2535	192286	HIGD2A	1.0
HMR_2542	192286	HIGD2A	1.0
HMR_7617	1956	EGFR	1.0
RDH1a	195814	SDR16C5	0.0
RDH2a	195814	SDR16C5	0.0
RDH3a	195814	SDR16C5	0.0
HMR_6633	195814	SDR16C5	1.0
HMR_9804	195814	SDR16C5	0.0
HMR_0597	196051	PLPP4	1.0
HMR_0598	196051	PLPP4	1.0
HMR_0599	196051	PLPP4	1.0
HMR_0600	196051	PLPP4	1.0
HMR_0601	196051	PLPP4	1.0
HMR_0602	196051	PLPP4	1.0
HMR_0767	196051	PLPP4	1.0
C2M26DCOAHLx	1962	EHHADH	0.3816793893129771
ECOAH1x	1962	EHHADH	0.3816793893129771
FAOXC16080x	1962	EHHADH	0.3816793893129771
FAOXC180x	1962	EHHADH	0.3816793893129771
FAOXC183806x	1962	EHHADH	0.3816793893129771
FAOXC18480x	1962	EHHADH	0.3816793893129771
FAOXC200180x	1962	EHHADH	0.3816793893129771
FAOXC2051843x	1962	EHHADH	0.3816793893129771
FAOXC2242046x	1962	EHHADH	0.3816793893129771
FAOXC2251836x	1962	EHHADH	0.3816793893129771
FAOXC2252053x	1962	EHHADH	0.3816793893129771
FAOXC226205x	1962	EHHADH	0.3816793893129771
FAOXC240200x	1962	EHHADH	0.3816793893129771
FAOXC241181x	1962	EHHADH	0.3816793893129771
FAOXC2442246x	1962	EHHADH	0.3816793893129771
FAOXC2452253x	1962	EHHADH	0.3816793893129771
FAOXC2452256x	1962	EHHADH	0.3816793893129771
FAOXC246226x	1962	EHHADH	0.3816793893129771
FAOXC260240x	1962	EHHADH	0.3816793893129771
HACD1x	1962	EHHADH	0.3816793893129771
HACD9m	1962	EHHADH	0.19083969465648856
PEROXx	1962	EHHADH	0.3816793893129771
PRPNCOAHYDm	1962	EHHADH	0.19083969465648856
PRPNCOAHYDx	1962	EHHADH	0.3816793893129771
T2M26DCOAHLx	1962	EHHADH	0.3816793893129771
r0660	1962	EHHADH	0.19083969465648856
r0661	1962	EHHADH	0.3816793893129771
r0669	1962	EHHADH	0.19083969465648856
r0709	1962	EHHADH	0.11450381679389313
r0714	1962	EHHADH	0.19083969465648856
r0715	1962	EHHADH	0.3816793893129771
r0716	1962	EHHADH	0.19083969465648856
r0717	1962	EHHADH	0.3816793893129771
r0718	1962	EHHADH	0.19083969465648856
r0719	1962	EHHADH	0.3816793893129771
r0720	1962	EHHADH	0.19083969465648856
r0721	1962	EHHADH	0.3816793893129771
r0722	1962	EHHADH	0.19083969465648856
r0723	1962	EHHADH	0.3816793893129771
r0726	1962	EHHADH	0.19083969465648856
r0727	1962	EHHADH	0.3816793893129771
r0728	1962	EHHADH	0.19083969465648856
r0729	1962	EHHADH	0.3816793893129771
r0730	1962	EHHADH	0.19083969465648856
r0731	1962	EHHADH	0.19083969465648856
r0733	1962	EHHADH	0.19083969465648856
r0734	1962	EHHADH	0.19083969465648856
r0776	1962	EHHADH	0.11450381679389313
r0778	1962	EHHADH	0.11450381679389313
r1474	1962	EHHADH	0.19083969465648856
r1477	1962	EHHADH	0.19083969465648856
RE0512M	1962	EHHADH	0.19083969465648856
RE0512X	1962	EHHADH	0.3816793893129771
RE1520M	1962	EHHADH	0.19083969465648856
RE1520X	1962	EHHADH	0.3816793893129771
RE1521M	1962	EHHADH	0.19083969465648856
RE1521X	1962	EHHADH	0.3816793893129771
RE1522M	1962	EHHADH	0.19083969465648856
RE1522X	1962	EHHADH	0.3816793893129771
RE1523M	1962	EHHADH	0.19083969465648856
RE1523X	1962	EHHADH	0.3816793893129771
RE1525M	1962	EHHADH	0.19083969465648856
RE1525X	1962	EHHADH	0.3816793893129771
RE1526M	1962	EHHADH	0.19083969465648856
RE1526X	1962	EHHADH	0.3816793893129771
RE1527M	1962	EHHADH	0.19083969465648856
RE1527X	1962	EHHADH	0.3816793893129771
RE1573M	1962	EHHADH	0.19083969465648856
RE1573X	1962	EHHADH	0.3816793893129771
RE2908M	1962	EHHADH	0.19083969465648856
RE2908X	1962	EHHADH	0.3816793893129771
RE2909M	1962	EHHADH	0.19083969465648856
RE2909X	1962	EHHADH	0.3816793893129771
RE2910M	1962	EHHADH	0.19083969465648856
RE2910X	1962	EHHADH	0.3816793893129771
RE2919M	1962	EHHADH	0.19083969465648856
RE2919X	1962	EHHADH	0.3816793893129771
RE2920M	1962	EHHADH	0.19083969465648856
RE2920X	1962	EHHADH	0.3816793893129771
RE2921M	1962	EHHADH	0.19083969465648856
RE2921X	1962	EHHADH	0.3816793893129771
RE2986X	1962	EHHADH	0.3816793893129771
RE2987X	1962	EHHADH	0.3816793893129771
RE2990X	1962	EHHADH	0.3816793893129771
RE2991X	1962	EHHADH	0.3816793893129771
RE2992M	1962	EHHADH	0.19083969465648856
RE2992X	1962	EHHADH	0.3816793893129771
RE2995M	1962	EHHADH	0.19083969465648856
RE2995X	1962	EHHADH	0.3816793893129771
RE2999M	1962	EHHADH	0.19083969465648856
RE3002X	1962	EHHADH	0.3816793893129771
RE3003M	1962	EHHADH	0.19083969465648856
RE3004M	1962	EHHADH	0.19083969465648856
RE3005M	1962	EHHADH	0.19083969465648856
RE3081X	1962	EHHADH	0.3816793893129771
RE3082X	1962	EHHADH	0.3816793893129771
RE3087X	1962	EHHADH	0.3816793893129771
RE3088X	1962	EHHADH	0.3816793893129771
RE3092X	1962	EHHADH	0.3816793893129771
RE3093X	1962	EHHADH	0.3816793893129771
RE3140X	1962	EHHADH	0.3816793893129771
RE3141X	1962	EHHADH	0.3816793893129771
RE3156X	1962	EHHADH	0.3816793893129771
RE3159X	1962	EHHADH	0.3816793893129771
RE3177M	1962	EHHADH	0.19083969465648856
RE3178M	1962	EHHADH	0.19083969465648856
RE3179M	1962	EHHADH	0.19083969465648856
RE3192M	1962	EHHADH	0.19083969465648856
RE3193M	1962	EHHADH	0.19083969465648856
RE3194M	1962	EHHADH	0.19083969465648856
RE3248M	1962	EHHADH	0.19083969465648856
RE3248X	1962	EHHADH	0.3816793893129771
RE3250M	1962	EHHADH	0.19083969465648856
RE3250X	1962	EHHADH	0.3816793893129771
RE3337M	1962	EHHADH	0.19083969465648856
RE3337X	1962	EHHADH	0.3816793893129771
RE3338M	1962	EHHADH	0.19083969465648856
RE3338X	1962	EHHADH	0.3816793893129771
RE3340M	1962	EHHADH	0.19083969465648856
RE3340X	1962	EHHADH	0.3816793893129771
RE3344M	1962	EHHADH	0.19083969465648856
RE3344X	1962	EHHADH	0.3816793893129771
RE3386M	1962	EHHADH	0.19083969465648856
RE3387M	1962	EHHADH	0.19083969465648856
RE3390M	1962	EHHADH	0.19083969465648856
RE3393M	1962	EHHADH	0.19083969465648856
RE3398M	1962	EHHADH	0.19083969465648856
RE3399M	1962	EHHADH	0.19083969465648856
RE3401M	1962	EHHADH	0.19083969465648856
RE3402M	1962	EHHADH	0.19083969465648856
RE3447M	1962	EHHADH	0.19083969465648856
RE3447X	1962	EHHADH	0.3816793893129771
RE3448M	1962	EHHADH	0.19083969465648856
RE3448X	1962	EHHADH	0.3816793893129771
RE3563M	1962	EHHADH	0.19083969465648856
RE3563X	1962	EHHADH	0.3816793893129771
RE3564M	1962	EHHADH	0.19083969465648856
RE3564X	1962	EHHADH	0.3816793893129771
RE3572X	1962	EHHADH	0.3816793893129771
RE3573X	1962	EHHADH	0.3816793893129771
RE3578X	1962	EHHADH	0.3816793893129771
RE3582X	1962	EHHADH	0.3816793893129771
RE3583X	1962	EHHADH	0.3816793893129771
RE3628M	1962	EHHADH	0.19083969465648856
FAOXC101C8x	1962	EHHADH	0.3816793893129771
FAOXC101x	1962	EHHADH	0.3816793893129771
FAOXC102C81x	1962	EHHADH	0.3816793893129771
FAOXC102x	1962	EHHADH	0.3816793893129771
FAOXC10C8x	1962	EHHADH	0.3816793893129771
FAOXC10DCC8DCx	1962	EHHADH	0.3816793893129771
FAOXC11BRC9BRx	1962	EHHADH	0.3816793893129771
FAOXC121C10x	1962	EHHADH	0.3816793893129771
FAOXC121x	1962	EHHADH	0.3816793893129771
FAOXC122x	1962	EHHADH	0.3816793893129771
FAOXC123C102x	1962	EHHADH	0.3816793893129771
FAOXC123x	1962	EHHADH	0.3816793893129771
FAOXC12C10x	1962	EHHADH	0.3816793893129771
FAOXC12DCC10DCx	1962	EHHADH	0.3816793893129771
FAOXC13BRC11BRx	1962	EHHADH	0.3816793893129771
FAOXC141C121x	1962	EHHADH	0.3816793893129771
FAOXC142C122x	1962	EHHADH	0.3816793893129771
FAOXC143C123x	1962	EHHADH	0.3816793893129771
FAOXC14C12x	1962	EHHADH	0.3816793893129771
FAOXC14DCC12DCx	1962	EHHADH	0.3816793893129771
FAOXC15BRC13BRx	1962	EHHADH	0.3816793893129771
FAOXC161C141x	1962	EHHADH	0.3816793893129771
FAOXC163C142x	1962	EHHADH	0.3816793893129771
FAOXC163x	1962	EHHADH	0.3816793893129771
FAOXC164C143x	1962	EHHADH	0.3816793893129771
FAOXC164x	1962	EHHADH	0.3816793893129771
FAOXC16C14x	1962	EHHADH	0.3816793893129771
FAOXC16DCC14DCx	1962	EHHADH	0.3816793893129771
FAOXC181C161x	1962	EHHADH	0.3816793893129771
FAOXC184C163x	1962	EHHADH	0.3816793893129771
FAOXC184C164x	1962	EHHADH	0.3816793893129771
FAOXC184x	1962	EHHADH	0.3816793893129771
FAOXC201C181x	1962	EHHADH	0.3816793893129771
FAOXC205C184x	1962	EHHADH	0.3816793893129771
FAOXC221C201x	1962	EHHADH	0.3816793893129771
FAOXC225C204x	1962	EHHADH	0.3816793893129771
FAOXC225x	1962	EHHADH	0.3816793893129771
FAOXC22C20x	1962	EHHADH	0.3816793893129771
FAOXC241C221x	1962	EHHADH	0.3816793893129771
FAOXC24C22x	1962	EHHADH	0.3816793893129771
FAOXC61C4x	1962	EHHADH	0.3816793893129771
FAOXC61x	1962	EHHADH	0.3816793893129771
FAOXC6C4x	1962	EHHADH	0.3816793893129771
FAOXC6DCC4DCx	1962	EHHADH	0.3816793893129771
FAOXC81C61x	1962	EHHADH	0.3816793893129771
FAOXC8C6x	1962	EHHADH	0.3816793893129771
FAOXC8DCC6DCx	1962	EHHADH	0.3816793893129771
FOAXC122C101x	1962	EHHADH	0.3816793893129771
3HADICOAx	1962	EHHADH	0.3816793893129771
3OHSEBCOAx	1962	EHHADH	0.3816793893129771
3OHSUBCOAx	1962	EHHADH	0.3816793893129771
HMR_0030	1962	EHHADH	0.3129770992366412
HMR_3058	1962	EHHADH	0.3816793893129771
HMR_3059	1962	EHHADH	0.3816793893129771
HMR_3063	1962	EHHADH	0.3816793893129771
HMR_3064	1962	EHHADH	0.3816793893129771
HMR_3067	1962	EHHADH	0.3816793893129771
HMR_3068	1962	EHHADH	0.3816793893129771
HMR_3071	1962	EHHADH	0.3816793893129771
HMR_3072	1962	EHHADH	0.3816793893129771
HMR_3075	1962	EHHADH	0.3816793893129771
HMR_3076	1962	EHHADH	0.3816793893129771
HMR_3095	1962	EHHADH	0.3816793893129771
HMR_3096	1962	EHHADH	0.3816793893129771
HMR_3099	1962	EHHADH	0.3816793893129771
HMR_3100	1962	EHHADH	0.3816793893129771
HMR_3316	1962	EHHADH	0.3816793893129771
HMR_3327	1962	EHHADH	0.3816793893129771
HMR_3328	1962	EHHADH	0.3816793893129771
HMR_3331	1962	EHHADH	0.3816793893129771
HMR_3332	1962	EHHADH	0.3816793893129771
HMR_3335	1962	EHHADH	0.3816793893129771
HMR_3336	1962	EHHADH	0.3816793893129771
HMR_3339	1962	EHHADH	0.3816793893129771
HMR_3340	1962	EHHADH	0.3816793893129771
HMR_3343	1962	EHHADH	0.3816793893129771
HMR_3344	1962	EHHADH	0.3816793893129771
HMR_3347	1962	EHHADH	0.3816793893129771
HMR_3348	1962	EHHADH	0.3816793893129771
HMR_3351	1962	EHHADH	0.3816793893129771
HMR_3352	1962	EHHADH	0.3816793893129771
HMR_3357	1962	EHHADH	0.3816793893129771
HMR_3358	1962	EHHADH	0.3816793893129771
HMR_3361	1962	EHHADH	0.3816793893129771
HMR_3362	1962	EHHADH	0.3816793893129771
HMR_3375	1962	EHHADH	0.3816793893129771
3HPVSTETCOAhcx	1962	EHHADH	0.3816793893129771
DEOXFVShc	1962	EHHADH	0.3816793893129771
PROFVSCOAhc	1962	EHHADH	0.3816793893129771
RE1537X	196743	PAOX	1.0
RE1538X	196743	PAOX	1.0
RE1539X	196743	PAOX	1.0
ADNCYC	196883	ADCY4	1.0
HMR_7617	1969	EPHA2	1.0
HMR_9491	197131	UBR1	1.0
HPYRR2x	197257	LDHD	0.21052631578947367
LDH_Lm	197257	LDHD	0.7894736842105263
GLXO1	197257	LDHD	0.21052631578947367
LDH_D	197257	LDHD	0.21052631578947367
HMR_3859	197257	LDHD	0.7894736842105263
FK	197258	FUK	1.0
HMR_9577	197259	MLKL	1.0
HMR_9579	197259	MLKL	1.0
HMR_1065	197322	ACSF3	0.16666666666666666
HMR_1066	197322	ACSF3	0.16666666666666666
HMR_1067	197322	ACSF3	0.16666666666666666
HMR_1068	197322	ACSF3	0.16666666666666666
HMR_1069	197322	ACSF3	0.16666666666666666
HMR_1070	197322	ACSF3	0.16666666666666666
HMR_6432	197322	ACSF3	0.8333333333333334
HMR_6433	197322	ACSF3	0.8333333333333334
HMR_6435	197322	ACSF3	0.8333333333333334
HMR_6436	197322	ACSF3	0.8333333333333334
HMR_6450	197322	ACSF3	0.8333333333333334
HMR_6451	197322	ACSF3	0.8333333333333334
HMR_6453	197322	ACSF3	0.8333333333333334
HMR_6471	197322	ACSF3	0.8333333333333334
HMR_6472	197322	ACSF3	0.8333333333333334
HMR_6473	197322	ACSF3	0.8333333333333334
HMR_6484	197322	ACSF3	0.8333333333333334
HMR_6486	197322	ACSF3	0.8333333333333334
HMR_7265	199857	ALG14	1.0
RE2235R	199974	CYP4Z1	0.72
RE3013R	199974	CYP4Z1	0.72
RE3286R	199974	CYP4Z1	0.72
RE3287R	199974	CYP4Z1	0.72
RE3288R	199974	CYP4Z1	0.72
RE3289R	199974	CYP4Z1	0.72
RE3308R	199974	CYP4Z1	0.72
RE3310R	199974	CYP4Z1	0.72
RN0020R	199974	CYP4Z1	0.72
RN0027R	199974	CYP4Z1	0.72
RN0029R	199974	CYP4Z1	0.72
RN0030R	199974	CYP4Z1	0.72
RN0032R	199974	CYP4Z1	0.72
HMR_0931	199974	CYP4Z1	0.0
HMR_0932	199974	CYP4Z1	0.0
HMR_0933	199974	CYP4Z1	0.0
HMR_0935	199974	CYP4Z1	0.0
HMR_0936	199974	CYP4Z1	0.0
HMR_0937	199974	CYP4Z1	0.0
HMR_0938	199974	CYP4Z1	0.0
HMR_0939	199974	CYP4Z1	0.0
HMR_0940	199974	CYP4Z1	0.0
HMR_0942	199974	CYP4Z1	0.0
HMR_0946	199974	CYP4Z1	0.0
HMR_0950	199974	CYP4Z1	0.0
HMR_0954	199974	CYP4Z1	0.0
HMR_0991	199974	CYP4Z1	0.0
HMR_0992	199974	CYP4Z1	0.0
HMR_0993	199974	CYP4Z1	0.0
HMR_0994	199974	CYP4Z1	0.0
HMR_1150	199974	CYP4Z1	0.12
HMR_1154	199974	CYP4Z1	0.12
HMR_1156	199974	CYP4Z1	0.16
HMR_2029	199974	CYP4Z1	0.0
HMR_2030	199974	CYP4Z1	0.0
HMR_2031	199974	CYP4Z1	0.0
HMR_2032	199974	CYP4Z1	0.0
HMR_2033	199974	CYP4Z1	0.0
HMR_2034	199974	CYP4Z1	0.0
HMR_2456	199974	CYP4Z1	0.72
HMR_2457	199974	CYP4Z1	0.0
HMR_2458	199974	CYP4Z1	0.72
HMR_1151	199974	CYP4Z1	0.72
HMR_1149	199974	CYP4Z1	0.0
FRUt4	200010	SLC5A9	0.5
GALt4	200010	SLC5A9	0.5
GLCt4	200010	SLC5A9	0.5
MANt4	200010	SLC5A9	0.5
PI4P5K	200576	PIKFYVE	1.0
HMR_0765	200810	ALG1L	1.0
12DHCHOLt	200931	SLC51A	0.5
3DHCDCHOLt	200931	SLC51A	0.5
3DHCHOLt	200931	SLC51A	0.5
3DHDCAt	200931	SLC51A	0.5
3DHLCAt	200931	SLC51A	0.5
7DHCDCHOLt	200931	SLC51A	0.5
7DHCHOLt	200931	SLC51A	0.5
COPROSTt	200931	SLC51A	0.5
HYOCHOLt	200931	SLC51A	0.5
ICDCHOLt	200931	SLC51A	0.5
ISOCHOLt	200931	SLC51A	0.5
THYOCHOLt	200931	SLC51A	0.5
UCHOLt	200931	SLC51A	0.5
UDCHOLt	200931	SLC51A	0.5
HMR_9577	2011	MARK2	1.0
HMR_9579	2011	MARK2	1.0
HMR_0629	201164	PLD6	1.0
NOS1	201288	NOS2P2	1.0
NOS2	201288	NOS2P2	1.0
HMR_2193	201562	HACD2	1.0
HMR_2218	201562	HACD2	1.0
HMR_2261	201562	HACD2	1.0
HMR_2265	201562	HACD2	1.0
HMR_2269	201562	HACD2	1.0
HMR_2336	201562	HACD2	1.0
HMR_2344	201562	HACD2	1.0
HMR_2349	201562	HACD2	1.0
HMR_2355	201562	HACD2	1.0
HMR_2363	201562	HACD2	1.0
HMR_2435	201562	HACD2	1.0
HMR_2535	201562	HACD2	1.0
HMR_2542	201562	HACD2	1.0
HMR_0765	201595	STT3B	1.0
ENO	2023	ENO1	1.0
HMR_9577	202374	STK32A	1.0
HMR_9579	202374	STK32A	1.0
ENO	2026	ENO2	1.0
ENO	2027	ENO3	1.0
ADK1	203	AK1	1.0
r0345	203	AK1	1.0
ADNt	2030	SLC29A1	0.35135135135135137
ADNtm	2030	SLC29A1	0.35135135135135137
CYTDt	2030	SLC29A1	0.35135135135135137
CYTDtm	2030	SLC29A1	0.35135135135135137
GSNt	2030	SLC29A1	0.35135135135135137
GSNtm	2030	SLC29A1	0.35135135135135137
INSt	2030	SLC29A1	0.35135135135135137
INStm	2030	SLC29A1	0.35135135135135137
THYMDt1	2030	SLC29A1	0.35135135135135137
THYMDtm	2030	SLC29A1	0.35135135135135137
URIt	2030	SLC29A1	0.35135135135135137
Uritm	2030	SLC29A1	0.35135135135135137
THYMDtr2	2030	SLC29A1	0.35135135135135137
CE2705t	2030	SLC29A1	0.35135135135135137
HMR_8475	2030	SLC29A1	0.35135135135135137
HMR_8476	2030	SLC29A1	0.35135135135135137
5fu_transport_e_c	2030	SLC29A1	0.35135135135135137
HMR_9495	2033	EP300	1.0
HMR_9495	203611	CDY2B	1.0
ADK1m	204	AK2	0.6
ADK1	204	AK2	0.4
r0345	204	AK2	0.4
HMR_7617	2041	EPHA1	1.0
HMR_7617	2042	EPHA3	1.0
HMR_0750	204219	CERS3	1.0
HMR_0758	204219	CERS3	1.0
HMR_7617	2043	EPHA4	1.0
HMR_7617	2044	EPHA5	1.0
HMR_7617	2045	EPHA7	1.0
HMR_7617	2046	EPHA8	1.0
HMR_7617	2047	EPHB1	1.0
HMR_7617	2048	EPHB2	1.0
HMR_9577	204851	HIPK1	1.0
HMR_9579	204851	HIPK1	1.0
HMR_7617	2049	EPHB3	1.0
ADK1m	205	AK4	0.7230769230769231
r0345	205	AK4	0.27692307692307694
HMR_7617	2050	EPHB4	1.0
HMR_7617	2051	EPHB6	1.0
RE1952R	2052	EPHX1	0.6027397260273972
RE1956R	2052	EPHX1	0.6027397260273972
RE3038R	2052	EPHX1	0.6027397260273972
RE3040R	2052	EPHX1	0.6027397260273972
RE3258R	2052	EPHX1	0.6027397260273972
RE3259R	2052	EPHX1	0.6027397260273972
RE3500R	2052	EPHX1	0.6027397260273972
RE3501R	2052	EPHX1	0.6027397260273972
RE3519R	2052	EPHX1	0.6027397260273972
RN0021R	2052	EPHX1	0.6027397260273972
RN0022R	2052	EPHX1	0.6027397260273972
RN0023R	2052	EPHX1	0.6027397260273972
RN0028R	2052	EPHX1	0.6027397260273972
RN0031R	2052	EPHX1	0.6027397260273972
HMR_0945	2052	EPHX1	0.19178082191780818
HMR_0949	2052	EPHX1	0.19178082191780818
HMR_0953	2052	EPHX1	0.19178082191780818
HMR_0957	2052	EPHX1	0.19178082191780818
HMR_1026	2052	EPHX1	0.2054794520547945
HMR_6996	2052	EPHX1	0.19178082191780818
HMR_7004	2052	EPHX1	0.19178082191780818
HMR_7014	2052	EPHX1	0.19178082191780818
HMR_7023	2052	EPHX1	0.19178082191780818
HMR_7042	2052	EPHX1	0.19178082191780818
HMR_7051	2052	EPHX1	0.19178082191780818
HMR_7055	2052	EPHX1	0.19178082191780818
HMR_7058	2052	EPHX1	0.19178082191780818
HMR_7081	2052	EPHX1	0.19178082191780818
RE1952C	2053	EPHX2	0.44247787610619466
RE1952X	2053	EPHX2	0.44247787610619466
RE1956C	2053	EPHX2	0.44247787610619466
RE1956X	2053	EPHX2	0.44247787610619466
RE3038C	2053	EPHX2	0.44247787610619466
RE3038X	2053	EPHX2	0.44247787610619466
RE3040C	2053	EPHX2	0.44247787610619466
RE3040X	2053	EPHX2	0.44247787610619466
RE3258C	2053	EPHX2	0.44247787610619466
RE3259C	2053	EPHX2	0.44247787610619466
RE3500C	2053	EPHX2	0.44247787610619466
RE3500X	2053	EPHX2	0.44247787610619466
RE3501C	2053	EPHX2	0.44247787610619466
RE3501X	2053	EPHX2	0.44247787610619466
RE3519C	2053	EPHX2	0.44247787610619466
RE3519X	2053	EPHX2	0.44247787610619466
RN0021C	2053	EPHX2	0.44247787610619466
RN0021X	2053	EPHX2	0.44247787610619466
RN0022C	2053	EPHX2	0.44247787610619466
RN0022X	2053	EPHX2	0.44247787610619466
RN0023C	2053	EPHX2	0.44247787610619466
